noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.806100,0.000000,0.000000,0.000000
brightness, 5, 0.821600,0.000010,1.000000,10.000000
brightness, 100, 0.830700,0.000010,1.000000,10.000000
contrast, 0, 0.189800,0.000000,0.000000,0.000000
contrast, 5, 0.343500,0.000010,1.000000,10.000000
contrast, 100, 0.746700,0.000010,1.000000,10.000000
defocus_blur, 0, 0.512200,0.000000,0.000000,0.000000
defocus_blur, 5, 0.569500,0.000010,1.000000,10.000000
defocus_blur, 100, 0.806300,0.000010,1.000000,10.000000
elastic_transform, 0, 0.711400,0.000000,0.000000,0.000000
elastic_transform, 5, 0.715700,0.000010,1.000000,10.000000
elastic_transform, 100, 0.719600,0.000010,1.000000,10.000000
fog, 0, 0.482800,0.000000,0.000000,0.000000
fog, 5, 0.546700,0.000010,1.000000,10.000000
fog, 100, 0.736800,0.000010,1.000000,10.000000
frost, 0, 0.671900,0.000000,0.000000,0.000000
frost, 5, 0.741500,0.000010,1.000000,10.000000
frost, 100, 0.749600,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.581300,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.704500,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.736800,0.000010,1.000000,10.000000
glass_blur, 0, 0.592000,0.000000,0.000000,0.000000
glass_blur, 5, 0.588700,0.000010,1.000000,10.000000
glass_blur, 100, 0.617900,0.000010,1.000000,10.000000
impulse_noise, 0, 0.370900,0.000000,0.000000,0.000000
impulse_noise, 5, 0.560900,0.000010,1.000000,10.000000
impulse_noise, 100, 0.603400,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.795200,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.794700,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.774000,0.000010,1.000000,10.000000
motion_blur, 0, 0.580100,0.000000,0.000000,0.000000
motion_blur, 5, 0.702700,0.000010,1.000000,10.000000
motion_blur, 100, 0.761000,0.000010,1.000000,10.000000
pixelate, 0, 0.665600,0.000000,0.000000,0.000000
pixelate, 5, 0.748800,0.000010,1.000000,10.000000
pixelate, 100, 0.760700,0.000010,1.000000,10.000000
shot_noise, 0, 0.609600,0.000000,0.000000,0.000000
shot_noise, 5, 0.744000,0.000010,1.000000,10.000000
shot_noise, 100, 0.737200,0.000010,1.000000,10.000000
snow, 0, 0.727000,0.000000,0.000000,0.000000
snow, 5, 0.755300,0.000010,1.000000,10.000000
snow, 100, 0.756800,0.000010,1.000000,10.000000
zoom_blur, 0, 0.576200,0.000000,0.000000,0.000000
zoom_blur, 5, 0.720300,0.000010,1.000000,10.000000
zoom_blur, 100, 0.777600,0.000010,1.000000,10.000000
