noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.807100,0.000000,0.000000,0.000000
brightness, 5, 0.823900,0.000010,1.000000,10.000000
brightness, 100, 0.832700,0.000010,1.000000,10.000000
contrast, 0, 0.192900,0.000000,0.000000,0.000000
contrast, 5, 0.412200,0.000010,1.000000,10.000000
contrast, 100, 0.741600,0.000010,1.000000,10.000000
defocus_blur, 0, 0.531600,0.000000,0.000000,0.000000
defocus_blur, 5, 0.673700,0.000010,1.000000,10.000000
defocus_blur, 100, 0.811300,0.000010,1.000000,10.000000
elastic_transform, 0, 0.723000,0.000000,0.000000,0.000000
elastic_transform, 5, 0.743000,0.000010,1.000000,10.000000
elastic_transform, 100, 0.732700,0.000010,1.000000,10.000000
fog, 0, 0.512800,0.000000,0.000000,0.000000
fog, 5, 0.636300,0.000010,1.000000,10.000000
fog, 100, 0.731700,0.000010,1.000000,10.000000
frost, 0, 0.683600,0.000000,0.000000,0.000000
frost, 5, 0.750900,0.000010,1.000000,10.000000
frost, 100, 0.746700,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.592600,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.717900,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.732200,0.000010,1.000000,10.000000
glass_blur, 0, 0.600300,0.000000,0.000000,0.000000
glass_blur, 5, 0.627200,0.000010,1.000000,10.000000
glass_blur, 100, 0.628100,0.000010,1.000000,10.000000
impulse_noise, 0, 0.383500,0.000000,0.000000,0.000000
impulse_noise, 5, 0.571300,0.000010,1.000000,10.000000
impulse_noise, 100, 0.598600,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.798200,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.792600,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.785900,0.000010,1.000000,10.000000
motion_blur, 0, 0.599600,0.000000,0.000000,0.000000
motion_blur, 5, 0.712700,0.000010,1.000000,10.000000
motion_blur, 100, 0.758400,0.000010,1.000000,10.000000
pixelate, 0, 0.661400,0.000000,0.000000,0.000000
pixelate, 5, 0.757100,0.000010,1.000000,10.000000
pixelate, 100, 0.751000,0.000010,1.000000,10.000000
shot_noise, 0, 0.622800,0.000000,0.000000,0.000000
shot_noise, 5, 0.743200,0.000010,1.000000,10.000000
shot_noise, 100, 0.738200,0.000010,1.000000,10.000000
snow, 0, 0.731900,0.000000,0.000000,0.000000
snow, 5, 0.757600,0.000010,1.000000,10.000000
snow, 100, 0.764000,0.000010,1.000000,10.000000
zoom_blur, 0, 0.594200,0.000000,0.000000,0.000000
zoom_blur, 5, 0.706800,0.000010,1.000000,10.000000
zoom_blur, 100, 0.776600,0.000010,1.000000,10.000000
