noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.801400,0.000000,0.000000,0.000000
brightness, 5, 0.820400,0.000010,1.000000,10.000000
brightness, 100, 0.835900,0.000010,1.000000,10.000000
contrast, 0, 0.190200,0.000000,0.000000,0.000000
contrast, 5, 0.366400,0.000010,1.000000,10.000000
contrast, 100, 0.738200,0.000010,1.000000,10.000000
defocus_blur, 0, 0.510200,0.000000,0.000000,0.000000
defocus_blur, 5, 0.702600,0.000010,1.000000,10.000000
defocus_blur, 100, 0.812400,0.000010,1.000000,10.000000
elastic_transform, 0, 0.716800,0.000000,0.000000,0.000000
elastic_transform, 5, 0.731600,0.000010,1.000000,10.000000
elastic_transform, 100, 0.722500,0.000010,1.000000,10.000000
fog, 0, 0.487400,0.000000,0.000000,0.000000
fog, 5, 0.624900,0.000010,1.000000,10.000000
fog, 100, 0.738600,0.000010,1.000000,10.000000
frost, 0, 0.679100,0.000000,0.000000,0.000000
frost, 5, 0.754400,0.000010,1.000000,10.000000
frost, 100, 0.741700,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.597700,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.696100,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.740800,0.000010,1.000000,10.000000
glass_blur, 0, 0.599200,0.000000,0.000000,0.000000
glass_blur, 5, 0.631300,0.000010,1.000000,10.000000
glass_blur, 100, 0.622900,0.000010,1.000000,10.000000
impulse_noise, 0, 0.385800,0.000000,0.000000,0.000000
impulse_noise, 5, 0.572700,0.000010,1.000000,10.000000
impulse_noise, 100, 0.595800,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.797700,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.791600,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.778800,0.000010,1.000000,10.000000
motion_blur, 0, 0.573700,0.000000,0.000000,0.000000
motion_blur, 5, 0.653300,0.000010,1.000000,10.000000
motion_blur, 100, 0.753700,0.000010,1.000000,10.000000
pixelate, 0, 0.656900,0.000000,0.000000,0.000000
pixelate, 5, 0.756200,0.000010,1.000000,10.000000
pixelate, 100, 0.762600,0.000010,1.000000,10.000000
shot_noise, 0, 0.624800,0.000000,0.000000,0.000000
shot_noise, 5, 0.739400,0.000010,1.000000,10.000000
shot_noise, 100, 0.748000,0.000010,1.000000,10.000000
snow, 0, 0.729900,0.000000,0.000000,0.000000
snow, 5, 0.735100,0.000010,1.000000,10.000000
snow, 100, 0.765800,0.000010,1.000000,10.000000
zoom_blur, 0, 0.575100,0.000000,0.000000,0.000000
zoom_blur, 5, 0.708300,0.000010,1.000000,10.000000
zoom_blur, 100, 0.774200,0.000010,1.000000,10.000000
