noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.801400,0.000000,0.000000,0.000000
brightness, 5, 0.823600,0.000010,1.000000,10.000000
brightness, 100, 0.832800,0.000010,1.000000,10.000000
contrast, 0, 0.190200,0.000000,0.000000,0.000000
contrast, 5, 0.306600,0.000010,1.000000,10.000000
contrast, 100, 0.720700,0.000010,1.000000,10.000000
defocus_blur, 0, 0.510200,0.000000,0.000000,0.000000
defocus_blur, 5, 0.752200,0.000010,1.000000,10.000000
defocus_blur, 100, 0.811900,0.000010,1.000000,10.000000
elastic_transform, 0, 0.716800,0.000000,0.000000,0.000000
elastic_transform, 5, 0.710400,0.000010,1.000000,10.000000
elastic_transform, 100, 0.724800,0.000010,1.000000,10.000000
fog, 0, 0.487400,0.000000,0.000000,0.000000
fog, 5, 0.606600,0.000010,1.000000,10.000000
fog, 100, 0.732200,0.000010,1.000000,10.000000
frost, 0, 0.679100,0.000000,0.000000,0.000000
frost, 5, 0.761300,0.000010,1.000000,10.000000
frost, 100, 0.749400,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.597700,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.729500,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.729200,0.000010,1.000000,10.000000
glass_blur, 0, 0.599200,0.000000,0.000000,0.000000
glass_blur, 5, 0.629500,0.000010,1.000000,10.000000
glass_blur, 100, 0.628600,0.000010,1.000000,10.000000
impulse_noise, 0, 0.385800,0.000000,0.000000,0.000000
impulse_noise, 5, 0.550000,0.000010,1.000000,10.000000
impulse_noise, 100, 0.592200,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.797700,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.802900,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.779400,0.000010,1.000000,10.000000
motion_blur, 0, 0.573700,0.000000,0.000000,0.000000
motion_blur, 5, 0.717600,0.000010,1.000000,10.000000
motion_blur, 100, 0.754500,0.000010,1.000000,10.000000
pixelate, 0, 0.656900,0.000000,0.000000,0.000000
pixelate, 5, 0.727000,0.000010,1.000000,10.000000
pixelate, 100, 0.750900,0.000010,1.000000,10.000000
shot_noise, 0, 0.624800,0.000000,0.000000,0.000000
shot_noise, 5, 0.746900,0.000010,1.000000,10.000000
shot_noise, 100, 0.737100,0.000010,1.000000,10.000000
snow, 0, 0.729900,0.000000,0.000000,0.000000
snow, 5, 0.745800,0.000010,1.000000,10.000000
snow, 100, 0.753400,0.000010,1.000000,10.000000
zoom_blur, 0, 0.575100,0.000000,0.000000,0.000000
zoom_blur, 5, 0.721300,0.000010,1.000000,10.000000
zoom_blur, 100, 0.779900,0.000010,1.000000,10.000000
