noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.801400,0.000000,0.000000,0.000000
brightness, 5, 0.836700,0.000010,1.000000,10.000000
brightness, 100, 0.830800,0.000010,1.000000,10.000000
contrast, 0, 0.190200,0.000000,0.000000,0.000000
contrast, 5, 0.372000,0.000010,1.000000,10.000000
contrast, 100, 0.737900,0.000010,1.000000,10.000000
defocus_blur, 0, 0.510200,0.000000,0.000000,0.000000
defocus_blur, 5, 0.657800,0.000010,1.000000,10.000000
defocus_blur, 100, 0.808900,0.000010,1.000000,10.000000
elastic_transform, 0, 0.716800,0.000000,0.000000,0.000000
elastic_transform, 5, 0.731100,0.000010,1.000000,10.000000
elastic_transform, 100, 0.721500,0.000010,1.000000,10.000000
fog, 0, 0.487400,0.000000,0.000000,0.000000
fog, 5, 0.601500,0.000010,1.000000,10.000000
fog, 100, 0.725800,0.000010,1.000000,10.000000
frost, 0, 0.679100,0.000000,0.000000,0.000000
frost, 5, 0.731700,0.000010,1.000000,10.000000
frost, 100, 0.747400,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.597700,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.709300,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.735300,0.000010,1.000000,10.000000
glass_blur, 0, 0.599200,0.000000,0.000000,0.000000
glass_blur, 5, 0.629400,0.000010,1.000000,10.000000
glass_blur, 100, 0.610700,0.000010,1.000000,10.000000
impulse_noise, 0, 0.385800,0.000000,0.000000,0.000000
impulse_noise, 5, 0.597100,0.000010,1.000000,10.000000
impulse_noise, 100, 0.599200,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.797700,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.776300,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.782400,0.000010,1.000000,10.000000
motion_blur, 0, 0.573700,0.000000,0.000000,0.000000
motion_blur, 5, 0.631900,0.000010,1.000000,10.000000
motion_blur, 100, 0.758700,0.000010,1.000000,10.000000
pixelate, 0, 0.656900,0.000000,0.000000,0.000000
pixelate, 5, 0.753300,0.000010,1.000000,10.000000
pixelate, 100, 0.771800,0.000010,1.000000,10.000000
shot_noise, 0, 0.624800,0.000000,0.000000,0.000000
shot_noise, 5, 0.712500,0.000010,1.000000,10.000000
shot_noise, 100, 0.745400,0.000010,1.000000,10.000000
snow, 0, 0.729900,0.000000,0.000000,0.000000
snow, 5, 0.751400,0.000010,1.000000,10.000000
snow, 100, 0.757400,0.000010,1.000000,10.000000
zoom_blur, 0, 0.575100,0.000000,0.000000,0.000000
zoom_blur, 5, 0.724600,0.000010,1.000000,10.000000
zoom_blur, 100, 0.772100,0.000010,1.000000,10.000000
