noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.801400,0.000000,0.000000,0.000000
brightness, 5, 0.832000,0.000010,1.000000,10.000000
brightness, 100, 0.828900,0.000010,1.000000,10.000000
contrast, 0, 0.190200,0.000000,0.000000,0.000000
contrast, 5, 0.231900,0.000010,1.000000,10.000000
contrast, 100, 0.740200,0.000010,1.000000,10.000000
defocus_blur, 0, 0.510200,0.000000,0.000000,0.000000
defocus_blur, 5, 0.697500,0.000010,1.000000,10.000000
defocus_blur, 100, 0.810400,0.000010,1.000000,10.000000
elastic_transform, 0, 0.716800,0.000000,0.000000,0.000000
elastic_transform, 5, 0.718600,0.000010,1.000000,10.000000
elastic_transform, 100, 0.719000,0.000010,1.000000,10.000000
fog, 0, 0.487400,0.000000,0.000000,0.000000
fog, 5, 0.563500,0.000010,1.000000,10.000000
fog, 100, 0.736200,0.000010,1.000000,10.000000
frost, 0, 0.679100,0.000000,0.000000,0.000000
frost, 5, 0.763100,0.000010,1.000000,10.000000
frost, 100, 0.753700,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.597700,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.729400,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.725500,0.000010,1.000000,10.000000
glass_blur, 0, 0.599200,0.000000,0.000000,0.000000
glass_blur, 5, 0.628600,0.000010,1.000000,10.000000
glass_blur, 100, 0.623000,0.000010,1.000000,10.000000
impulse_noise, 0, 0.385800,0.000000,0.000000,0.000000
impulse_noise, 5, 0.577800,0.000010,1.000000,10.000000
impulse_noise, 100, 0.594600,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.797700,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.775200,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.780000,0.000010,1.000000,10.000000
motion_blur, 0, 0.573700,0.000000,0.000000,0.000000
motion_blur, 5, 0.706400,0.000010,1.000000,10.000000
motion_blur, 100, 0.747100,0.000010,1.000000,10.000000
pixelate, 0, 0.656900,0.000000,0.000000,0.000000
pixelate, 5, 0.732900,0.000010,1.000000,10.000000
pixelate, 100, 0.764900,0.000010,1.000000,10.000000
shot_noise, 0, 0.624800,0.000000,0.000000,0.000000
shot_noise, 5, 0.724100,0.000010,1.000000,10.000000
shot_noise, 100, 0.745600,0.000010,1.000000,10.000000
snow, 0, 0.729900,0.000000,0.000000,0.000000
snow, 5, 0.751900,0.000010,1.000000,10.000000
snow, 100, 0.768400,0.000010,1.000000,10.000000
zoom_blur, 0, 0.575100,0.000000,0.000000,0.000000
zoom_blur, 5, 0.708000,0.000010,1.000000,10.000000
zoom_blur, 100, 0.777300,0.000010,1.000000,10.000000
