noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.806100,0.000000,0.000000,0.000000
brightness, 5, 0.832600,0.000010,1.000000,10.000000
brightness, 100, 0.833200,0.000010,1.000000,10.000000
contrast, 0, 0.189800,0.000000,0.000000,0.000000
contrast, 5, 0.293500,0.000010,1.000000,10.000000
contrast, 100, 0.741900,0.000010,1.000000,10.000000
defocus_blur, 0, 0.512200,0.000000,0.000000,0.000000
defocus_blur, 5, 0.720900,0.000010,1.000000,10.000000
defocus_blur, 100, 0.813100,0.000010,1.000000,10.000000
elastic_transform, 0, 0.711400,0.000000,0.000000,0.000000
elastic_transform, 5, 0.686100,0.000010,1.000000,10.000000
elastic_transform, 100, 0.727300,0.000010,1.000000,10.000000
fog, 0, 0.482800,0.000000,0.000000,0.000000
fog, 5, 0.608000,0.000010,1.000000,10.000000
fog, 100, 0.732900,0.000010,1.000000,10.000000
frost, 0, 0.671900,0.000000,0.000000,0.000000
frost, 5, 0.739700,0.000010,1.000000,10.000000
frost, 100, 0.746800,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.581300,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.731500,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.724400,0.000010,1.000000,10.000000
glass_blur, 0, 0.592000,0.000000,0.000000,0.000000
glass_blur, 5, 0.638500,0.000010,1.000000,10.000000
glass_blur, 100, 0.605200,0.000010,1.000000,10.000000
impulse_noise, 0, 0.370900,0.000000,0.000000,0.000000
impulse_noise, 5, 0.572500,0.000010,1.000000,10.000000
impulse_noise, 100, 0.595200,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.795200,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.772200,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.774000,0.000010,1.000000,10.000000
motion_blur, 0, 0.580100,0.000000,0.000000,0.000000
motion_blur, 5, 0.712300,0.000010,1.000000,10.000000
motion_blur, 100, 0.757600,0.000010,1.000000,10.000000
pixelate, 0, 0.665600,0.000000,0.000000,0.000000
pixelate, 5, 0.773500,0.000010,1.000000,10.000000
pixelate, 100, 0.762100,0.000010,1.000000,10.000000
shot_noise, 0, 0.609600,0.000000,0.000000,0.000000
shot_noise, 5, 0.714600,0.000010,1.000000,10.000000
shot_noise, 100, 0.732600,0.000010,1.000000,10.000000
snow, 0, 0.727000,0.000000,0.000000,0.000000
snow, 5, 0.764200,0.000010,1.000000,10.000000
snow, 100, 0.765500,0.000010,1.000000,10.000000
zoom_blur, 0, 0.576200,0.000000,0.000000,0.000000
zoom_blur, 5, 0.714400,0.000010,1.000000,10.000000
zoom_blur, 100, 0.772200,0.000010,1.000000,10.000000
