noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.810000,0.000000,0.000000,0.000000
brightness, 5, 0.813600,0.000010,1.000000,10.000000
brightness, 100, 0.828500,0.000010,1.000000,10.000000
contrast, 0, 0.197900,0.000000,0.000000,0.000000
contrast, 5, 0.344200,0.000010,1.000000,10.000000
contrast, 100, 0.751400,0.000010,1.000000,10.000000
defocus_blur, 0, 0.532800,0.000000,0.000000,0.000000
defocus_blur, 5, 0.716200,0.000010,1.000000,10.000000
defocus_blur, 100, 0.813200,0.000010,1.000000,10.000000
elastic_transform, 0, 0.721600,0.000000,0.000000,0.000000
elastic_transform, 5, 0.728700,0.000010,1.000000,10.000000
elastic_transform, 100, 0.720300,0.000010,1.000000,10.000000
fog, 0, 0.515000,0.000000,0.000000,0.000000
fog, 5, 0.648100,0.000010,1.000000,10.000000
fog, 100, 0.736600,0.000010,1.000000,10.000000
frost, 0, 0.687100,0.000000,0.000000,0.000000
frost, 5, 0.759200,0.000010,1.000000,10.000000
frost, 100, 0.742800,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.601700,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.726800,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.720200,0.000010,1.000000,10.000000
glass_blur, 0, 0.610200,0.000000,0.000000,0.000000
glass_blur, 5, 0.633600,0.000010,1.000000,10.000000
glass_blur, 100, 0.618000,0.000010,1.000000,10.000000
impulse_noise, 0, 0.392500,0.000000,0.000000,0.000000
impulse_noise, 5, 0.549300,0.000010,1.000000,10.000000
impulse_noise, 100, 0.597100,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.797700,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.779400,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.782800,0.000010,1.000000,10.000000
motion_blur, 0, 0.597100,0.000000,0.000000,0.000000
motion_blur, 5, 0.657300,0.000010,1.000000,10.000000
motion_blur, 100, 0.757900,0.000010,1.000000,10.000000
pixelate, 0, 0.653900,0.000000,0.000000,0.000000
pixelate, 5, 0.739300,0.000010,1.000000,10.000000
pixelate, 100, 0.750700,0.000010,1.000000,10.000000
shot_noise, 0, 0.632900,0.000000,0.000000,0.000000
shot_noise, 5, 0.729300,0.000010,1.000000,10.000000
shot_noise, 100, 0.745600,0.000010,1.000000,10.000000
snow, 0, 0.733300,0.000000,0.000000,0.000000
snow, 5, 0.756900,0.000010,1.000000,10.000000
snow, 100, 0.757300,0.000010,1.000000,10.000000
zoom_blur, 0, 0.594700,0.000000,0.000000,0.000000
zoom_blur, 5, 0.713600,0.000010,1.000000,10.000000
zoom_blur, 100, 0.770900,0.000010,1.000000,10.000000
