noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.801400,0.000000,0.000000,0.000000
brightness, 5, 0.795600,0.000010,1.000000,10.000000
brightness, 100, 0.836600,0.000010,1.000000,10.000000
contrast, 0, 0.190200,0.000000,0.000000,0.000000
contrast, 5, 0.260600,0.000010,1.000000,10.000000
contrast, 100, 0.735600,0.000010,1.000000,10.000000
defocus_blur, 0, 0.510200,0.000000,0.000000,0.000000
defocus_blur, 5, 0.734000,0.000010,1.000000,10.000000
defocus_blur, 100, 0.808800,0.000010,1.000000,10.000000
elastic_transform, 0, 0.716800,0.000000,0.000000,0.000000
elastic_transform, 5, 0.691400,0.000010,1.000000,10.000000
elastic_transform, 100, 0.728400,0.000010,1.000000,10.000000
fog, 0, 0.487400,0.000000,0.000000,0.000000
fog, 5, 0.591700,0.000010,1.000000,10.000000
fog, 100, 0.735400,0.000010,1.000000,10.000000
frost, 0, 0.679100,0.000000,0.000000,0.000000
frost, 5, 0.758700,0.000010,1.000000,10.000000
frost, 100, 0.748600,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.597700,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.721500,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.731400,0.000010,1.000000,10.000000
glass_blur, 0, 0.599200,0.000000,0.000000,0.000000
glass_blur, 5, 0.621900,0.000010,1.000000,10.000000
glass_blur, 100, 0.623300,0.000010,1.000000,10.000000
impulse_noise, 0, 0.385800,0.000000,0.000000,0.000000
impulse_noise, 5, 0.559900,0.000010,1.000000,10.000000
impulse_noise, 100, 0.597000,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.797700,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.784000,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.784700,0.000010,1.000000,10.000000
motion_blur, 0, 0.573700,0.000000,0.000000,0.000000
motion_blur, 5, 0.657200,0.000010,1.000000,10.000000
motion_blur, 100, 0.744300,0.000010,1.000000,10.000000
pixelate, 0, 0.656900,0.000000,0.000000,0.000000
pixelate, 5, 0.739400,0.000010,1.000000,10.000000
pixelate, 100, 0.764900,0.000010,1.000000,10.000000
shot_noise, 0, 0.624800,0.000000,0.000000,0.000000
shot_noise, 5, 0.690500,0.000010,1.000000,10.000000
shot_noise, 100, 0.744100,0.000010,1.000000,10.000000
snow, 0, 0.729900,0.000000,0.000000,0.000000
snow, 5, 0.765100,0.000010,1.000000,10.000000
snow, 100, 0.770100,0.000010,1.000000,10.000000
zoom_blur, 0, 0.575100,0.000000,0.000000,0.000000
zoom_blur, 5, 0.738700,0.000010,1.000000,10.000000
zoom_blur, 100, 0.773000,0.000010,1.000000,10.000000
