noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.811200,0.000000,0.000000,0.000000
brightness, 5, 0.832900,0.000010,1.000000,10.000000
brightness, 100, 0.830500,0.000010,1.000000,10.000000
contrast, 0, 0.205000,0.000000,0.000000,0.000000
contrast, 5, 0.375000,0.000010,1.000000,10.000000
contrast, 100, 0.743100,0.000010,1.000000,10.000000
defocus_blur, 0, 0.535100,0.000000,0.000000,0.000000
defocus_blur, 5, 0.621900,0.000010,1.000000,10.000000
defocus_blur, 100, 0.808200,0.000010,1.000000,10.000000
elastic_transform, 0, 0.722900,0.000000,0.000000,0.000000
elastic_transform, 5, 0.728200,0.000010,1.000000,10.000000
elastic_transform, 100, 0.729300,0.000010,1.000000,10.000000
fog, 0, 0.514900,0.000000,0.000000,0.000000
fog, 5, 0.624700,0.000010,1.000000,10.000000
fog, 100, 0.726400,0.000010,1.000000,10.000000
frost, 0, 0.679800,0.000000,0.000000,0.000000
frost, 5, 0.752900,0.000010,1.000000,10.000000
frost, 100, 0.754900,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.586000,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.698000,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.723100,0.000010,1.000000,10.000000
glass_blur, 0, 0.599300,0.000000,0.000000,0.000000
glass_blur, 5, 0.609300,0.000010,1.000000,10.000000
glass_blur, 100, 0.620300,0.000010,1.000000,10.000000
impulse_noise, 0, 0.376200,0.000000,0.000000,0.000000
impulse_noise, 5, 0.567400,0.000010,1.000000,10.000000
impulse_noise, 100, 0.596400,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.799300,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.789000,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.788200,0.000010,1.000000,10.000000
motion_blur, 0, 0.601200,0.000000,0.000000,0.000000
motion_blur, 5, 0.745200,0.000010,1.000000,10.000000
motion_blur, 100, 0.757600,0.000010,1.000000,10.000000
pixelate, 0, 0.664000,0.000000,0.000000,0.000000
pixelate, 5, 0.738300,0.000010,1.000000,10.000000
pixelate, 100, 0.758900,0.000010,1.000000,10.000000
shot_noise, 0, 0.612500,0.000000,0.000000,0.000000
shot_noise, 5, 0.738700,0.000010,1.000000,10.000000
shot_noise, 100, 0.738800,0.000010,1.000000,10.000000
snow, 0, 0.730400,0.000000,0.000000,0.000000
snow, 5, 0.749400,0.000010,1.000000,10.000000
snow, 100, 0.770000,0.000010,1.000000,10.000000
zoom_blur, 0, 0.594600,0.000000,0.000000,0.000000
zoom_blur, 5, 0.713900,0.000010,1.000000,10.000000
zoom_blur, 100, 0.780400,0.000010,1.000000,10.000000
