noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.804700,0.000000,0.000000,0.000000
brightness, 5, 0.836900,0.000010,1.000000,10.000000
brightness, 100, 0.835000,0.000010,1.000000,10.000000
contrast, 0, 0.195400,0.000000,0.000000,0.000000
contrast, 5, 0.409900,0.000010,1.000000,10.000000
contrast, 100, 0.737400,0.000010,1.000000,10.000000
defocus_blur, 0, 0.521300,0.000000,0.000000,0.000000
defocus_blur, 5, 0.643600,0.000010,1.000000,10.000000
defocus_blur, 100, 0.810900,0.000010,1.000000,10.000000
elastic_transform, 0, 0.718200,0.000000,0.000000,0.000000
elastic_transform, 5, 0.719600,0.000010,1.000000,10.000000
elastic_transform, 100, 0.727800,0.000010,1.000000,10.000000
fog, 0, 0.501900,0.000000,0.000000,0.000000
fog, 5, 0.595000,0.000010,1.000000,10.000000
fog, 100, 0.736100,0.000010,1.000000,10.000000
frost, 0, 0.671200,0.000000,0.000000,0.000000
frost, 5, 0.743400,0.000010,1.000000,10.000000
frost, 100, 0.754400,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.576300,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.721600,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.736400,0.000010,1.000000,10.000000
glass_blur, 0, 0.591800,0.000000,0.000000,0.000000
glass_blur, 5, 0.616400,0.000010,1.000000,10.000000
glass_blur, 100, 0.622000,0.000010,1.000000,10.000000
impulse_noise, 0, 0.362200,0.000000,0.000000,0.000000
impulse_noise, 5, 0.551000,0.000010,1.000000,10.000000
impulse_noise, 100, 0.603400,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.796400,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.798700,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.787900,0.000010,1.000000,10.000000
motion_blur, 0, 0.590000,0.000000,0.000000,0.000000
motion_blur, 5, 0.693900,0.000010,1.000000,10.000000
motion_blur, 100, 0.759100,0.000010,1.000000,10.000000
pixelate, 0, 0.662000,0.000000,0.000000,0.000000
pixelate, 5, 0.719200,0.000010,1.000000,10.000000
pixelate, 100, 0.759800,0.000010,1.000000,10.000000
shot_noise, 0, 0.605200,0.000000,0.000000,0.000000
shot_noise, 5, 0.731300,0.000010,1.000000,10.000000
shot_noise, 100, 0.743900,0.000010,1.000000,10.000000
snow, 0, 0.723500,0.000000,0.000000,0.000000
snow, 5, 0.764400,0.000010,1.000000,10.000000
snow, 100, 0.768100,0.000010,1.000000,10.000000
zoom_blur, 0, 0.588600,0.000000,0.000000,0.000000
zoom_blur, 5, 0.749100,0.000010,1.000000,10.000000
zoom_blur, 100, 0.767500,0.000010,1.000000,10.000000
