noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.807100,0.000000,0.000000,0.000000
brightness, 5, 0.832600,0.000010,1.000000,10.000000
brightness, 100, 0.830200,0.000010,1.000000,10.000000
contrast, 0, 0.192900,0.000000,0.000000,0.000000
contrast, 5, 0.451200,0.000010,1.000000,10.000000
contrast, 100, 0.745100,0.000010,1.000000,10.000000
defocus_blur, 0, 0.531600,0.000000,0.000000,0.000000
defocus_blur, 5, 0.677800,0.000010,1.000000,10.000000
defocus_blur, 100, 0.811500,0.000010,1.000000,10.000000
elastic_transform, 0, 0.723000,0.000000,0.000000,0.000000
elastic_transform, 5, 0.703700,0.000010,1.000000,10.000000
elastic_transform, 100, 0.720200,0.000010,1.000000,10.000000
fog, 0, 0.512800,0.000000,0.000000,0.000000
fog, 5, 0.621500,0.000010,1.000000,10.000000
fog, 100, 0.737300,0.000010,1.000000,10.000000
frost, 0, 0.683600,0.000000,0.000000,0.000000
frost, 5, 0.776800,0.000010,1.000000,10.000000
frost, 100, 0.754800,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.592600,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.714400,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.730100,0.000010,1.000000,10.000000
glass_blur, 0, 0.600300,0.000000,0.000000,0.000000
glass_blur, 5, 0.610100,0.000010,1.000000,10.000000
glass_blur, 100, 0.624500,0.000010,1.000000,10.000000
impulse_noise, 0, 0.383500,0.000000,0.000000,0.000000
impulse_noise, 5, 0.571800,0.000010,1.000000,10.000000
impulse_noise, 100, 0.601500,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.798200,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.790400,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.783500,0.000010,1.000000,10.000000
motion_blur, 0, 0.599600,0.000000,0.000000,0.000000
motion_blur, 5, 0.700300,0.000010,1.000000,10.000000
motion_blur, 100, 0.760200,0.000010,1.000000,10.000000
pixelate, 0, 0.661400,0.000000,0.000000,0.000000
pixelate, 5, 0.768000,0.000010,1.000000,10.000000
pixelate, 100, 0.766100,0.000010,1.000000,10.000000
shot_noise, 0, 0.622800,0.000000,0.000000,0.000000
shot_noise, 5, 0.735300,0.000010,1.000000,10.000000
shot_noise, 100, 0.740400,0.000010,1.000000,10.000000
snow, 0, 0.731900,0.000000,0.000000,0.000000
snow, 5, 0.770200,0.000010,1.000000,10.000000
snow, 100, 0.769100,0.000010,1.000000,10.000000
zoom_blur, 0, 0.594200,0.000000,0.000000,0.000000
zoom_blur, 5, 0.647600,0.000010,1.000000,10.000000
zoom_blur, 100, 0.771700,0.000010,1.000000,10.000000
