noise_type,N_T,A_T,lr,ewc_lambda,zeta
impulse_noise, 100, 0.224700,0.001000,0.750000,1.000000
jpeg_compression, 1, 0.665800,0.000010,1.000000,1.000000
jpeg_compression, 25, 0.745400,0.000100,0.500000,1.000000
jpeg_compression, 50, 0.744100,0.000010,1.000000,1.000000
jpeg_compression, 75, 0.763900,0.000010,0.500000,1.000000
jpeg_compression, 100, 0.759600,0.000010,1.000000,1.000000
motion_blur, 1, 0.256200,0.000010,0.250000,1.000000
motion_blur, 25, 0.651700,0.000100,1.000000,1.000000
motion_blur, 50, 0.691200,0.000010,0.500000,1.000000
motion_blur, 75, 0.733100,0.000010,0.250000,1.000000
motion_blur, 100, 0.724100,0.000010,0.500000,1.000000
pixelate, 1, 0.565500,0.000100,0.250000,1.000000
pixelate, 25, 0.727000,0.000100,1.000000,1.000000
pixelate, 50, 0.719200,0.000010,1.000000,1.000000
pixelate, 75, 0.729100,0.000010,0.250000,1.000000
pixelate, 100, 0.724700,0.000010,1.000000,1.000000
saturate, 1, 0.600400,0.000010,0.500000,1.000000
saturate, 25, 0.787200,0.000010,1.000000,1.000000
saturate, 50, 0.783400,0.000010,1.000000,1.000000
saturate, 75, 0.788500,0.000010,2.000000,1.000000
saturate, 100, 0.775800,0.000010,0.750000,1.000000
shot_noise, 1, 0.404100,0.000010,0.250000,1.000000
shot_noise, 25, 0.703700,0.000010,0.750000,1.000000
shot_noise, 50, 0.666500,0.000010,2.000000,1.000000
shot_noise, 75, 0.710500,0.000010,0.250000,1.000000
shot_noise, 100, 0.695000,0.000010,0.500000,1.000000
snow, 1, 0.598200,0.000100,1.000000,1.000000
snow, 25, 0.737600,0.000010,0.250000,1.000000
snow, 50, 0.720300,0.000010,0.500000,1.000000
snow, 75, 0.735100,0.000010,2.000000,1.000000
snow, 100, 0.728000,0.000010,0.500000,1.000000
spatter, 1, 0.550900,0.000100,0.750000,1.000000
spatter, 25, 0.680400,0.000100,0.500000,1.000000
spatter, 50, 0.659000,0.000010,0.750000,1.000000
spatter, 75, 0.679400,0.000010,0.250000,1.000000
spatter, 100, 0.668000,0.000010,0.250000,1.000000
speckle_noise, 1, 0.457200,0.001000,2.000000,1.000000
speckle_noise, 25, 0.663900,0.000100,0.750000,1.000000
speckle_noise, 50, 0.668100,0.000010,2.000000,1.000000
speckle_noise, 75, 0.682100,0.000010,0.500000,1.000000
speckle_noise, 100, 0.682500,0.000010,2.000000,1.000000
zoom_blur, 1, 0.542600,0.000100,2.000000,1.000000
zoom_blur, 25, 0.750600,0.000100,0.750000,1.000000
zoom_blur, 50, 0.745100,0.000010,0.500000,1.000000
zoom_blur, 75, 0.754900,0.000010,0.500000,1.000000
zoom_blur, 100, 0.759300,0.000010,0.250000,1.000000
