noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.807100,0.000000,0.000000,0.000000
brightness, 5, 0.820600,0.000010,1.000000,10.000000
brightness, 100, 0.835600,0.000010,1.000000,10.000000
contrast, 0, 0.192900,0.000000,0.000000,0.000000
contrast, 5, 0.350100,0.000010,1.000000,10.000000
contrast, 100, 0.735700,0.000010,1.000000,10.000000
defocus_blur, 0, 0.531600,0.000000,0.000000,0.000000
defocus_blur, 5, 0.741800,0.000010,1.000000,10.000000
defocus_blur, 100, 0.808300,0.000010,1.000000,10.000000
elastic_transform, 0, 0.723000,0.000000,0.000000,0.000000
elastic_transform, 5, 0.705000,0.000010,1.000000,10.000000
elastic_transform, 100, 0.728600,0.000010,1.000000,10.000000
fog, 0, 0.512800,0.000000,0.000000,0.000000
fog, 5, 0.618300,0.000010,1.000000,10.000000
fog, 100, 0.732300,0.000010,1.000000,10.000000
frost, 0, 0.683600,0.000000,0.000000,0.000000
frost, 5, 0.740600,0.000010,1.000000,10.000000
frost, 100, 0.742700,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.592600,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.706000,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.717500,0.000010,1.000000,10.000000
glass_blur, 0, 0.600300,0.000000,0.000000,0.000000
glass_blur, 5, 0.593100,0.000010,1.000000,10.000000
glass_blur, 100, 0.628100,0.000010,1.000000,10.000000
impulse_noise, 0, 0.383500,0.000000,0.000000,0.000000
impulse_noise, 5, 0.592600,0.000010,1.000000,10.000000
impulse_noise, 100, 0.605900,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.798200,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.788900,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.784000,0.000010,1.000000,10.000000
motion_blur, 0, 0.599600,0.000000,0.000000,0.000000
motion_blur, 5, 0.704500,0.000010,1.000000,10.000000
motion_blur, 100, 0.762800,0.000010,1.000000,10.000000
pixelate, 0, 0.661400,0.000000,0.000000,0.000000
pixelate, 5, 0.716100,0.000010,1.000000,10.000000
pixelate, 100, 0.756900,0.000010,1.000000,10.000000
shot_noise, 0, 0.622800,0.000000,0.000000,0.000000
shot_noise, 5, 0.753300,0.000010,1.000000,10.000000
shot_noise, 100, 0.741600,0.000010,1.000000,10.000000
snow, 0, 0.731900,0.000000,0.000000,0.000000
snow, 5, 0.768200,0.000010,1.000000,10.000000
snow, 100, 0.772400,0.000010,1.000000,10.000000
zoom_blur, 0, 0.594200,0.000000,0.000000,0.000000
zoom_blur, 5, 0.698500,0.000010,1.000000,10.000000
zoom_blur, 100, 0.778500,0.000010,1.000000,10.000000
