noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.801700,0.000000,0.000000,0.000000
brightness, 5, 0.834000,0.000010,1.000000,10.000000
brightness, 100, 0.827600,0.000010,1.000000,10.000000
contrast, 0, 0.183700,0.000000,0.000000,0.000000
contrast, 5, 0.251800,0.000010,1.000000,10.000000
contrast, 100, 0.733000,0.000010,1.000000,10.000000
defocus_blur, 0, 0.514500,0.000000,0.000000,0.000000
defocus_blur, 5, 0.738300,0.000010,1.000000,10.000000
defocus_blur, 100, 0.809700,0.000010,1.000000,10.000000
elastic_transform, 0, 0.714100,0.000000,0.000000,0.000000
elastic_transform, 5, 0.733800,0.000010,1.000000,10.000000
elastic_transform, 100, 0.724000,0.000010,1.000000,10.000000
fog, 0, 0.485500,0.000000,0.000000,0.000000
fog, 5, 0.598500,0.000010,1.000000,10.000000
fog, 100, 0.726900,0.000010,1.000000,10.000000
frost, 0, 0.678800,0.000000,0.000000,0.000000
frost, 5, 0.735000,0.000010,1.000000,10.000000
frost, 100, 0.756100,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.589100,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.710100,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.724300,0.000010,1.000000,10.000000
glass_blur, 0, 0.601000,0.000000,0.000000,0.000000
glass_blur, 5, 0.609900,0.000010,1.000000,10.000000
glass_blur, 100, 0.624300,0.000010,1.000000,10.000000
impulse_noise, 0, 0.381400,0.000000,0.000000,0.000000
impulse_noise, 5, 0.567100,0.000010,1.000000,10.000000
impulse_noise, 100, 0.591200,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.791700,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.782000,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.774700,0.000010,1.000000,10.000000
motion_blur, 0, 0.586700,0.000000,0.000000,0.000000
motion_blur, 5, 0.696300,0.000010,1.000000,10.000000
motion_blur, 100, 0.758300,0.000010,1.000000,10.000000
pixelate, 0, 0.646700,0.000000,0.000000,0.000000
pixelate, 5, 0.759200,0.000010,1.000000,10.000000
pixelate, 100, 0.760000,0.000010,1.000000,10.000000
shot_noise, 0, 0.618600,0.000000,0.000000,0.000000
shot_noise, 5, 0.733800,0.000010,1.000000,10.000000
shot_noise, 100, 0.742100,0.000010,1.000000,10.000000
snow, 0, 0.723600,0.000000,0.000000,0.000000
snow, 5, 0.765400,0.000010,1.000000,10.000000
snow, 100, 0.765800,0.000010,1.000000,10.000000
zoom_blur, 0, 0.582500,0.000000,0.000000,0.000000
zoom_blur, 5, 0.683300,0.000010,1.000000,10.000000
zoom_blur, 100, 0.771100,0.000010,1.000000,10.000000
