noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.801700,0.000000,0.000000,0.000000
brightness, 5, 0.812900,0.000010,1.000000,10.000000
brightness, 100, 0.838300,0.000010,1.000000,10.000000
contrast, 0, 0.183700,0.000000,0.000000,0.000000
contrast, 5, 0.354000,0.000010,1.000000,10.000000
contrast, 100, 0.748700,0.000010,1.000000,10.000000
defocus_blur, 0, 0.514500,0.000000,0.000000,0.000000
defocus_blur, 5, 0.697900,0.000010,1.000000,10.000000
defocus_blur, 100, 0.811600,0.000010,1.000000,10.000000
elastic_transform, 0, 0.714100,0.000000,0.000000,0.000000
elastic_transform, 5, 0.735200,0.000010,1.000000,10.000000
elastic_transform, 100, 0.726000,0.000010,1.000000,10.000000
fog, 0, 0.485500,0.000000,0.000000,0.000000
fog, 5, 0.631800,0.000010,1.000000,10.000000
fog, 100, 0.734600,0.000010,1.000000,10.000000
frost, 0, 0.678800,0.000000,0.000000,0.000000
frost, 5, 0.757100,0.000010,1.000000,10.000000
frost, 100, 0.742000,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.589100,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.711500,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.726300,0.000010,1.000000,10.000000
glass_blur, 0, 0.601000,0.000000,0.000000,0.000000
glass_blur, 5, 0.634200,0.000010,1.000000,10.000000
glass_blur, 100, 0.613200,0.000010,1.000000,10.000000
impulse_noise, 0, 0.381400,0.000000,0.000000,0.000000
impulse_noise, 5, 0.572800,0.000010,1.000000,10.000000
impulse_noise, 100, 0.596400,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.791700,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.769400,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.781000,0.000010,1.000000,10.000000
motion_blur, 0, 0.586700,0.000000,0.000000,0.000000
motion_blur, 5, 0.717700,0.000010,1.000000,10.000000
motion_blur, 100, 0.758700,0.000010,1.000000,10.000000
pixelate, 0, 0.646700,0.000000,0.000000,0.000000
pixelate, 5, 0.736100,0.000010,1.000000,10.000000
pixelate, 100, 0.765100,0.000010,1.000000,10.000000
shot_noise, 0, 0.618600,0.000000,0.000000,0.000000
shot_noise, 5, 0.725600,0.000010,1.000000,10.000000
shot_noise, 100, 0.734900,0.000010,1.000000,10.000000
snow, 0, 0.723600,0.000000,0.000000,0.000000
snow, 5, 0.758000,0.000010,1.000000,10.000000
snow, 100, 0.753500,0.000010,1.000000,10.000000
zoom_blur, 0, 0.582500,0.000000,0.000000,0.000000
zoom_blur, 5, 0.658400,0.000010,1.000000,10.000000
zoom_blur, 100, 0.783400,0.000010,1.000000,10.000000
