noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.811200,0.000000,0.000000,0.000000
brightness, 5, 0.828500,0.000010,1.000000,10.000000
brightness, 100, 0.827300,0.000010,1.000000,10.000000
contrast, 0, 0.205000,0.000000,0.000000,0.000000
contrast, 5, 0.273400,0.000010,1.000000,10.000000
contrast, 100, 0.742300,0.000010,1.000000,10.000000
defocus_blur, 0, 0.535100,0.000000,0.000000,0.000000
defocus_blur, 5, 0.688800,0.000010,1.000000,10.000000
defocus_blur, 100, 0.807400,0.000010,1.000000,10.000000
elastic_transform, 0, 0.722900,0.000000,0.000000,0.000000
elastic_transform, 5, 0.703100,0.000010,1.000000,10.000000
elastic_transform, 100, 0.732100,0.000010,1.000000,10.000000
fog, 0, 0.514900,0.000000,0.000000,0.000000
fog, 5, 0.648800,0.000010,1.000000,10.000000
fog, 100, 0.728200,0.000010,1.000000,10.000000
frost, 0, 0.679800,0.000000,0.000000,0.000000
frost, 5, 0.743700,0.000010,1.000000,10.000000
frost, 100, 0.750000,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.586000,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.692100,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.723700,0.000010,1.000000,10.000000
glass_blur, 0, 0.599300,0.000000,0.000000,0.000000
glass_blur, 5, 0.633800,0.000010,1.000000,10.000000
glass_blur, 100, 0.630400,0.000010,1.000000,10.000000
impulse_noise, 0, 0.376200,0.000000,0.000000,0.000000
impulse_noise, 5, 0.576700,0.000010,1.000000,10.000000
impulse_noise, 100, 0.602500,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.799300,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.792400,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.774700,0.000010,1.000000,10.000000
motion_blur, 0, 0.601200,0.000000,0.000000,0.000000
motion_blur, 5, 0.690300,0.000010,1.000000,10.000000
motion_blur, 100, 0.762400,0.000010,1.000000,10.000000
pixelate, 0, 0.664000,0.000000,0.000000,0.000000
pixelate, 5, 0.776800,0.000010,1.000000,10.000000
pixelate, 100, 0.763500,0.000010,1.000000,10.000000
shot_noise, 0, 0.612500,0.000000,0.000000,0.000000
shot_noise, 5, 0.736200,0.000010,1.000000,10.000000
shot_noise, 100, 0.748500,0.000010,1.000000,10.000000
snow, 0, 0.730400,0.000000,0.000000,0.000000
snow, 5, 0.762200,0.000010,1.000000,10.000000
snow, 100, 0.753900,0.000010,1.000000,10.000000
zoom_blur, 0, 0.594600,0.000000,0.000000,0.000000
zoom_blur, 5, 0.716700,0.000010,1.000000,10.000000
zoom_blur, 100, 0.782900,0.000010,1.000000,10.000000
