noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.804700,0.000000,0.000000,0.000000
brightness, 5, 0.841200,0.000010,1.000000,10.000000
brightness, 100, 0.832300,0.000010,1.000000,10.000000
contrast, 0, 0.195400,0.000000,0.000000,0.000000
contrast, 5, 0.342300,0.000010,1.000000,10.000000
contrast, 100, 0.741000,0.000010,1.000000,10.000000
defocus_blur, 0, 0.521300,0.000000,0.000000,0.000000
defocus_blur, 5, 0.652100,0.000010,1.000000,10.000000
defocus_blur, 100, 0.810000,0.000010,1.000000,10.000000
elastic_transform, 0, 0.718200,0.000000,0.000000,0.000000
elastic_transform, 5, 0.706600,0.000010,1.000000,10.000000
elastic_transform, 100, 0.724800,0.000010,1.000000,10.000000
fog, 0, 0.501900,0.000000,0.000000,0.000000
fog, 5, 0.592900,0.000010,1.000000,10.000000
fog, 100, 0.744900,0.000010,1.000000,10.000000
frost, 0, 0.671200,0.000000,0.000000,0.000000
frost, 5, 0.741700,0.000010,1.000000,10.000000
frost, 100, 0.753500,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.576300,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.693500,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.733600,0.000010,1.000000,10.000000
glass_blur, 0, 0.591800,0.000000,0.000000,0.000000
glass_blur, 5, 0.621600,0.000010,1.000000,10.000000
glass_blur, 100, 0.634400,0.000010,1.000000,10.000000
impulse_noise, 0, 0.362200,0.000000,0.000000,0.000000
impulse_noise, 5, 0.564300,0.000010,1.000000,10.000000
impulse_noise, 100, 0.598400,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.796400,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.777000,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.778500,0.000010,1.000000,10.000000
motion_blur, 0, 0.590000,0.000000,0.000000,0.000000
motion_blur, 5, 0.696000,0.000010,1.000000,10.000000
motion_blur, 100, 0.761000,0.000010,1.000000,10.000000
pixelate, 0, 0.662000,0.000000,0.000000,0.000000
pixelate, 5, 0.758500,0.000010,1.000000,10.000000
pixelate, 100, 0.766400,0.000010,1.000000,10.000000
shot_noise, 0, 0.605200,0.000000,0.000000,0.000000
shot_noise, 5, 0.735100,0.000010,1.000000,10.000000
shot_noise, 100, 0.741800,0.000010,1.000000,10.000000
snow, 0, 0.723500,0.000000,0.000000,0.000000
snow, 5, 0.765700,0.000010,1.000000,10.000000
snow, 100, 0.751600,0.000010,1.000000,10.000000
zoom_blur, 0, 0.588600,0.000000,0.000000,0.000000
zoom_blur, 5, 0.679600,0.000010,1.000000,10.000000
zoom_blur, 100, 0.781200,0.000010,1.000000,10.000000
