noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.804700,0.000000,0.000000,0.000000
brightness, 5, 0.832300,0.000010,1.000000,10.000000
brightness, 100, 0.829700,0.000010,1.000000,10.000000
contrast, 0, 0.195400,0.000000,0.000000,0.000000
contrast, 5, 0.389000,0.000010,1.000000,10.000000
contrast, 100, 0.738400,0.000010,1.000000,10.000000
defocus_blur, 0, 0.521300,0.000000,0.000000,0.000000
defocus_blur, 5, 0.706300,0.000010,1.000000,10.000000
defocus_blur, 100, 0.808900,0.000010,1.000000,10.000000
elastic_transform, 0, 0.718200,0.000000,0.000000,0.000000
elastic_transform, 5, 0.703800,0.000010,1.000000,10.000000
elastic_transform, 100, 0.727200,0.000010,1.000000,10.000000
fog, 0, 0.501900,0.000000,0.000000,0.000000
fog, 5, 0.527200,0.000010,1.000000,10.000000
fog, 100, 0.741900,0.000010,1.000000,10.000000
frost, 0, 0.671200,0.000000,0.000000,0.000000
frost, 5, 0.745100,0.000010,1.000000,10.000000
frost, 100, 0.751900,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.576300,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.716800,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.726200,0.000010,1.000000,10.000000
glass_blur, 0, 0.591800,0.000000,0.000000,0.000000
glass_blur, 5, 0.613300,0.000010,1.000000,10.000000
glass_blur, 100, 0.604800,0.000010,1.000000,10.000000
impulse_noise, 0, 0.362200,0.000000,0.000000,0.000000
impulse_noise, 5, 0.563600,0.000010,1.000000,10.000000
impulse_noise, 100, 0.599400,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.796400,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.778400,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.780700,0.000010,1.000000,10.000000
motion_blur, 0, 0.590000,0.000000,0.000000,0.000000
motion_blur, 5, 0.626200,0.000010,1.000000,10.000000
motion_blur, 100, 0.764200,0.000010,1.000000,10.000000
pixelate, 0, 0.662000,0.000000,0.000000,0.000000
pixelate, 5, 0.759600,0.000010,1.000000,10.000000
pixelate, 100, 0.760500,0.000010,1.000000,10.000000
shot_noise, 0, 0.605200,0.000000,0.000000,0.000000
shot_noise, 5, 0.711000,0.000010,1.000000,10.000000
shot_noise, 100, 0.740100,0.000010,1.000000,10.000000
snow, 0, 0.723500,0.000000,0.000000,0.000000
snow, 5, 0.755900,0.000010,1.000000,10.000000
snow, 100, 0.760400,0.000010,1.000000,10.000000
zoom_blur, 0, 0.588600,0.000000,0.000000,0.000000
zoom_blur, 5, 0.692000,0.000010,1.000000,10.000000
zoom_blur, 100, 0.777300,0.000010,1.000000,10.000000
