noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.806100,0.000000,0.000000,0.000000
brightness, 5, 0.835200,0.000010,1.000000,10.000000
brightness, 100, 0.822500,0.000010,1.000000,10.000000
contrast, 0, 0.189800,0.000000,0.000000,0.000000
contrast, 5, 0.270600,0.000010,1.000000,10.000000
contrast, 100, 0.738600,0.000010,1.000000,10.000000
defocus_blur, 0, 0.512200,0.000000,0.000000,0.000000
defocus_blur, 5, 0.696300,0.000010,1.000000,10.000000
defocus_blur, 100, 0.809000,0.000010,1.000000,10.000000
elastic_transform, 0, 0.711400,0.000000,0.000000,0.000000
elastic_transform, 5, 0.696800,0.000010,1.000000,10.000000
elastic_transform, 100, 0.725600,0.000010,1.000000,10.000000
fog, 0, 0.482800,0.000000,0.000000,0.000000
fog, 5, 0.592900,0.000010,1.000000,10.000000
fog, 100, 0.722100,0.000010,1.000000,10.000000
frost, 0, 0.671900,0.000000,0.000000,0.000000
frost, 5, 0.734900,0.000010,1.000000,10.000000
frost, 100, 0.748700,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.581300,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.724400,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.710700,0.000010,1.000000,10.000000
glass_blur, 0, 0.592000,0.000000,0.000000,0.000000
glass_blur, 5, 0.632100,0.000010,1.000000,10.000000
glass_blur, 100, 0.620000,0.000010,1.000000,10.000000
impulse_noise, 0, 0.370900,0.000000,0.000000,0.000000
impulse_noise, 5, 0.574300,0.000010,1.000000,10.000000
impulse_noise, 100, 0.590200,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.795200,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.798400,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.791100,0.000010,1.000000,10.000000
motion_blur, 0, 0.580100,0.000000,0.000000,0.000000
motion_blur, 5, 0.615700,0.000010,1.000000,10.000000
motion_blur, 100, 0.759400,0.000010,1.000000,10.000000
pixelate, 0, 0.665600,0.000000,0.000000,0.000000
pixelate, 5, 0.760400,0.000010,1.000000,10.000000
pixelate, 100, 0.767200,0.000010,1.000000,10.000000
shot_noise, 0, 0.609600,0.000000,0.000000,0.000000
shot_noise, 5, 0.717600,0.000010,1.000000,10.000000
shot_noise, 100, 0.748800,0.000010,1.000000,10.000000
snow, 0, 0.727000,0.000000,0.000000,0.000000
snow, 5, 0.761700,0.000010,1.000000,10.000000
snow, 100, 0.769100,0.000010,1.000000,10.000000
zoom_blur, 0, 0.576200,0.000000,0.000000,0.000000
zoom_blur, 5, 0.654700,0.000010,1.000000,10.000000
zoom_blur, 100, 0.778900,0.000010,1.000000,10.000000
