noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.806100,0.000000,0.000000,0.000000
brightness, 5, 0.831100,0.000010,1.000000,10.000000
brightness, 100, 0.826400,0.000010,1.000000,10.000000
contrast, 0, 0.189800,0.000000,0.000000,0.000000
contrast, 5, 0.350100,0.000010,1.000000,10.000000
contrast, 100, 0.738400,0.000010,1.000000,10.000000
defocus_blur, 0, 0.512200,0.000000,0.000000,0.000000
defocus_blur, 5, 0.705700,0.000010,1.000000,10.000000
defocus_blur, 100, 0.807400,0.000010,1.000000,10.000000
elastic_transform, 0, 0.711400,0.000000,0.000000,0.000000
elastic_transform, 5, 0.706800,0.000010,1.000000,10.000000
elastic_transform, 100, 0.730300,0.000010,1.000000,10.000000
fog, 0, 0.482800,0.000000,0.000000,0.000000
fog, 5, 0.625300,0.000010,1.000000,10.000000
fog, 100, 0.744100,0.000010,1.000000,10.000000
frost, 0, 0.671900,0.000000,0.000000,0.000000
frost, 5, 0.743700,0.000010,1.000000,10.000000
frost, 100, 0.746000,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.581300,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.733800,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.725700,0.000010,1.000000,10.000000
glass_blur, 0, 0.592000,0.000000,0.000000,0.000000
glass_blur, 5, 0.626700,0.000010,1.000000,10.000000
glass_blur, 100, 0.613300,0.000010,1.000000,10.000000
impulse_noise, 0, 0.370900,0.000000,0.000000,0.000000
impulse_noise, 5, 0.572900,0.000010,1.000000,10.000000
impulse_noise, 100, 0.588400,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.795200,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.801100,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.785400,0.000010,1.000000,10.000000
motion_blur, 0, 0.580100,0.000000,0.000000,0.000000
motion_blur, 5, 0.737000,0.000010,1.000000,10.000000
motion_blur, 100, 0.761100,0.000010,1.000000,10.000000
pixelate, 0, 0.665600,0.000000,0.000000,0.000000
pixelate, 5, 0.768800,0.000010,1.000000,10.000000
pixelate, 100, 0.760300,0.000010,1.000000,10.000000
shot_noise, 0, 0.609600,0.000000,0.000000,0.000000
shot_noise, 5, 0.733300,0.000010,1.000000,10.000000
shot_noise, 100, 0.738400,0.000010,1.000000,10.000000
snow, 0, 0.727000,0.000000,0.000000,0.000000
snow, 5, 0.772400,0.000010,1.000000,10.000000
snow, 100, 0.759100,0.000010,1.000000,10.000000
zoom_blur, 0, 0.576200,0.000000,0.000000,0.000000
zoom_blur, 5, 0.733300,0.000010,1.000000,10.000000
zoom_blur, 100, 0.771800,0.000010,1.000000,10.000000
