noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.801700,0.000000,0.000000,0.000000
brightness, 5, 0.792000,0.000010,1.000000,10.000000
brightness, 100, 0.828900,0.000010,1.000000,10.000000
contrast, 0, 0.183700,0.000000,0.000000,0.000000
contrast, 5, 0.444000,0.000010,1.000000,10.000000
contrast, 100, 0.745500,0.000010,1.000000,10.000000
defocus_blur, 0, 0.514500,0.000000,0.000000,0.000000
defocus_blur, 5, 0.600200,0.000010,1.000000,10.000000
defocus_blur, 100, 0.807100,0.000010,1.000000,10.000000
elastic_transform, 0, 0.714100,0.000000,0.000000,0.000000
elastic_transform, 5, 0.722100,0.000010,1.000000,10.000000
elastic_transform, 100, 0.726200,0.000010,1.000000,10.000000
fog, 0, 0.485500,0.000000,0.000000,0.000000
fog, 5, 0.567900,0.000010,1.000000,10.000000
fog, 100, 0.727100,0.000010,1.000000,10.000000
frost, 0, 0.678800,0.000000,0.000000,0.000000
frost, 5, 0.761900,0.000010,1.000000,10.000000
frost, 100, 0.748400,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.589100,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.696400,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.727800,0.000010,1.000000,10.000000
glass_blur, 0, 0.601000,0.000000,0.000000,0.000000
glass_blur, 5, 0.624500,0.000010,1.000000,10.000000
glass_blur, 100, 0.631700,0.000010,1.000000,10.000000
impulse_noise, 0, 0.381400,0.000000,0.000000,0.000000
impulse_noise, 5, 0.564800,0.000010,1.000000,10.000000
impulse_noise, 100, 0.596500,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.791700,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.797400,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.792700,0.000010,1.000000,10.000000
motion_blur, 0, 0.586700,0.000000,0.000000,0.000000
motion_blur, 5, 0.668600,0.000010,1.000000,10.000000
motion_blur, 100, 0.764100,0.000010,1.000000,10.000000
pixelate, 0, 0.646700,0.000000,0.000000,0.000000
pixelate, 5, 0.750400,0.000010,1.000000,10.000000
pixelate, 100, 0.766700,0.000010,1.000000,10.000000
shot_noise, 0, 0.618600,0.000000,0.000000,0.000000
shot_noise, 5, 0.743400,0.000010,1.000000,10.000000
shot_noise, 100, 0.750600,0.000010,1.000000,10.000000
snow, 0, 0.723600,0.000000,0.000000,0.000000
snow, 5, 0.777600,0.000010,1.000000,10.000000
snow, 100, 0.762800,0.000010,1.000000,10.000000
zoom_blur, 0, 0.582500,0.000000,0.000000,0.000000
zoom_blur, 5, 0.672300,0.000010,1.000000,10.000000
zoom_blur, 100, 0.784400,0.000010,1.000000,10.000000
