noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.801400,0.000000,0.000000,0.000000
brightness, 5, 0.824500,0.000010,1.000000,10.000000
brightness, 100, 0.831000,0.000010,1.000000,10.000000
contrast, 0, 0.190200,0.000000,0.000000,0.000000
contrast, 5, 0.398000,0.000010,1.000000,10.000000
contrast, 100, 0.735900,0.000010,1.000000,10.000000
defocus_blur, 0, 0.510200,0.000000,0.000000,0.000000
defocus_blur, 5, 0.676100,0.000010,1.000000,10.000000
defocus_blur, 100, 0.809200,0.000010,1.000000,10.000000
elastic_transform, 0, 0.716800,0.000000,0.000000,0.000000
elastic_transform, 5, 0.727900,0.000010,1.000000,10.000000
elastic_transform, 100, 0.729900,0.000010,1.000000,10.000000
fog, 0, 0.487400,0.000000,0.000000,0.000000
fog, 5, 0.596400,0.000010,1.000000,10.000000
fog, 100, 0.735500,0.000010,1.000000,10.000000
frost, 0, 0.679100,0.000000,0.000000,0.000000
frost, 5, 0.721800,0.000010,1.000000,10.000000
frost, 100, 0.756300,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.597700,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.711000,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.733900,0.000010,1.000000,10.000000
glass_blur, 0, 0.599200,0.000000,0.000000,0.000000
glass_blur, 5, 0.623900,0.000010,1.000000,10.000000
glass_blur, 100, 0.627700,0.000010,1.000000,10.000000
impulse_noise, 0, 0.385800,0.000000,0.000000,0.000000
impulse_noise, 5, 0.556800,0.000010,1.000000,10.000000
impulse_noise, 100, 0.598100,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.797700,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.785700,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.784300,0.000010,1.000000,10.000000
motion_blur, 0, 0.573700,0.000000,0.000000,0.000000
motion_blur, 5, 0.616400,0.000010,1.000000,10.000000
motion_blur, 100, 0.758800,0.000010,1.000000,10.000000
pixelate, 0, 0.656900,0.000000,0.000000,0.000000
pixelate, 5, 0.754900,0.000010,1.000000,10.000000
pixelate, 100, 0.775600,0.000010,1.000000,10.000000
shot_noise, 0, 0.624800,0.000000,0.000000,0.000000
shot_noise, 5, 0.736300,0.000010,1.000000,10.000000
shot_noise, 100, 0.749300,0.000010,1.000000,10.000000
snow, 0, 0.729900,0.000000,0.000000,0.000000
snow, 5, 0.770600,0.000010,1.000000,10.000000
snow, 100, 0.765000,0.000010,1.000000,10.000000
zoom_blur, 0, 0.575100,0.000000,0.000000,0.000000
zoom_blur, 5, 0.704800,0.000010,1.000000,10.000000
zoom_blur, 100, 0.768100,0.000010,1.000000,10.000000
