noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.804700,0.000000,0.000000,0.000000
brightness, 5, 0.831300,0.000010,1.000000,10.000000
brightness, 100, 0.834300,0.000010,1.000000,10.000000
contrast, 0, 0.195400,0.000000,0.000000,0.000000
contrast, 5, 0.377200,0.000010,1.000000,10.000000
contrast, 100, 0.734500,0.000010,1.000000,10.000000
defocus_blur, 0, 0.521300,0.000000,0.000000,0.000000
defocus_blur, 5, 0.700700,0.000010,1.000000,10.000000
defocus_blur, 100, 0.807500,0.000010,1.000000,10.000000
elastic_transform, 0, 0.718200,0.000000,0.000000,0.000000
elastic_transform, 5, 0.720400,0.000010,1.000000,10.000000
elastic_transform, 100, 0.725600,0.000010,1.000000,10.000000
fog, 0, 0.501900,0.000000,0.000000,0.000000
fog, 5, 0.671100,0.000010,1.000000,10.000000
fog, 100, 0.727800,0.000010,1.000000,10.000000
frost, 0, 0.671200,0.000000,0.000000,0.000000
frost, 5, 0.749300,0.000010,1.000000,10.000000
frost, 100, 0.757700,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.576300,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.728700,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.720500,0.000010,1.000000,10.000000
glass_blur, 0, 0.591800,0.000000,0.000000,0.000000
glass_blur, 5, 0.620300,0.000010,1.000000,10.000000
glass_blur, 100, 0.631900,0.000010,1.000000,10.000000
impulse_noise, 0, 0.362200,0.000000,0.000000,0.000000
impulse_noise, 5, 0.585200,0.000010,1.000000,10.000000
impulse_noise, 100, 0.600300,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.796400,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.781400,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.776500,0.000010,1.000000,10.000000
motion_blur, 0, 0.590000,0.000000,0.000000,0.000000
motion_blur, 5, 0.685500,0.000010,1.000000,10.000000
motion_blur, 100, 0.754300,0.000010,1.000000,10.000000
pixelate, 0, 0.662000,0.000000,0.000000,0.000000
pixelate, 5, 0.754700,0.000010,1.000000,10.000000
pixelate, 100, 0.769700,0.000010,1.000000,10.000000
shot_noise, 0, 0.605200,0.000000,0.000000,0.000000
shot_noise, 5, 0.734700,0.000010,1.000000,10.000000
shot_noise, 100, 0.752400,0.000010,1.000000,10.000000
snow, 0, 0.723500,0.000000,0.000000,0.000000
snow, 5, 0.751100,0.000010,1.000000,10.000000
snow, 100, 0.762600,0.000010,1.000000,10.000000
zoom_blur, 0, 0.588600,0.000000,0.000000,0.000000
zoom_blur, 5, 0.688800,0.000010,1.000000,10.000000
zoom_blur, 100, 0.777400,0.000010,1.000000,10.000000
