noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.811200,0.000000,0.000000,0.000000
brightness, 5, 0.824300,0.000010,1.000000,10.000000
brightness, 100, 0.832800,0.000010,1.000000,10.000000
contrast, 0, 0.205000,0.000000,0.000000,0.000000
contrast, 5, 0.454900,0.000010,1.000000,10.000000
contrast, 100, 0.740100,0.000010,1.000000,10.000000
defocus_blur, 0, 0.535100,0.000000,0.000000,0.000000
defocus_blur, 5, 0.678500,0.000010,1.000000,10.000000
defocus_blur, 100, 0.808900,0.000010,1.000000,10.000000
elastic_transform, 0, 0.722900,0.000000,0.000000,0.000000
elastic_transform, 5, 0.725000,0.000010,1.000000,10.000000
elastic_transform, 100, 0.722300,0.000010,1.000000,10.000000
fog, 0, 0.514900,0.000000,0.000000,0.000000
fog, 5, 0.630000,0.000010,1.000000,10.000000
fog, 100, 0.727400,0.000010,1.000000,10.000000
frost, 0, 0.679800,0.000000,0.000000,0.000000
frost, 5, 0.744000,0.000010,1.000000,10.000000
frost, 100, 0.752500,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.586000,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.692400,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.731200,0.000010,1.000000,10.000000
glass_blur, 0, 0.599300,0.000000,0.000000,0.000000
glass_blur, 5, 0.618500,0.000010,1.000000,10.000000
glass_blur, 100, 0.628000,0.000010,1.000000,10.000000
impulse_noise, 0, 0.376200,0.000000,0.000000,0.000000
impulse_noise, 5, 0.557200,0.000010,1.000000,10.000000
impulse_noise, 100, 0.605600,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.799300,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.786100,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.784600,0.000010,1.000000,10.000000
motion_blur, 0, 0.601200,0.000000,0.000000,0.000000
motion_blur, 5, 0.694800,0.000010,1.000000,10.000000
motion_blur, 100, 0.756300,0.000010,1.000000,10.000000
pixelate, 0, 0.664000,0.000000,0.000000,0.000000
pixelate, 5, 0.769300,0.000010,1.000000,10.000000
pixelate, 100, 0.762400,0.000010,1.000000,10.000000
shot_noise, 0, 0.612500,0.000000,0.000000,0.000000
shot_noise, 5, 0.732700,0.000010,1.000000,10.000000
shot_noise, 100, 0.742100,0.000010,1.000000,10.000000
snow, 0, 0.730400,0.000000,0.000000,0.000000
snow, 5, 0.763500,0.000010,1.000000,10.000000
snow, 100, 0.763800,0.000010,1.000000,10.000000
zoom_blur, 0, 0.594600,0.000000,0.000000,0.000000
zoom_blur, 5, 0.652100,0.000010,1.000000,10.000000
zoom_blur, 100, 0.777500,0.000010,1.000000,10.000000
