noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.801400,0.000000,0.000000,0.000000
brightness, 5, 0.839600,0.000010,1.000000,10.000000
brightness, 100, 0.834900,0.000010,1.000000,10.000000
contrast, 0, 0.190200,0.000000,0.000000,0.000000
contrast, 5, 0.333200,0.000010,1.000000,10.000000
contrast, 100, 0.731300,0.000010,1.000000,10.000000
defocus_blur, 0, 0.510200,0.000000,0.000000,0.000000
defocus_blur, 5, 0.641600,0.000010,1.000000,10.000000
defocus_blur, 100, 0.806100,0.000010,1.000000,10.000000
elastic_transform, 0, 0.716800,0.000000,0.000000,0.000000
elastic_transform, 5, 0.690400,0.000010,1.000000,10.000000
elastic_transform, 100, 0.720500,0.000010,1.000000,10.000000
fog, 0, 0.487400,0.000000,0.000000,0.000000
fog, 5, 0.592100,0.000010,1.000000,10.000000
fog, 100, 0.730700,0.000010,1.000000,10.000000
frost, 0, 0.679100,0.000000,0.000000,0.000000
frost, 5, 0.744200,0.000010,1.000000,10.000000
frost, 100, 0.739300,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.597700,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.715200,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.728900,0.000010,1.000000,10.000000
glass_blur, 0, 0.599200,0.000000,0.000000,0.000000
glass_blur, 5, 0.628800,0.000010,1.000000,10.000000
glass_blur, 100, 0.628600,0.000010,1.000000,10.000000
impulse_noise, 0, 0.385800,0.000000,0.000000,0.000000
impulse_noise, 5, 0.575900,0.000010,1.000000,10.000000
impulse_noise, 100, 0.595400,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.797700,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.776300,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.784800,0.000010,1.000000,10.000000
motion_blur, 0, 0.573700,0.000000,0.000000,0.000000
motion_blur, 5, 0.698300,0.000010,1.000000,10.000000
motion_blur, 100, 0.750000,0.000010,1.000000,10.000000
pixelate, 0, 0.656900,0.000000,0.000000,0.000000
pixelate, 5, 0.752200,0.000010,1.000000,10.000000
pixelate, 100, 0.761600,0.000010,1.000000,10.000000
shot_noise, 0, 0.624800,0.000000,0.000000,0.000000
shot_noise, 5, 0.738900,0.000010,1.000000,10.000000
shot_noise, 100, 0.735400,0.000010,1.000000,10.000000
snow, 0, 0.729900,0.000000,0.000000,0.000000
snow, 5, 0.752400,0.000010,1.000000,10.000000
snow, 100, 0.770700,0.000010,1.000000,10.000000
zoom_blur, 0, 0.575100,0.000000,0.000000,0.000000
zoom_blur, 5, 0.719000,0.000010,1.000000,10.000000
zoom_blur, 100, 0.783100,0.000010,1.000000,10.000000
