noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.806100,0.000000,0.000000,0.000000
brightness, 5, 0.833800,0.000010,1.000000,10.000000
brightness, 100, 0.827100,0.000010,1.000000,10.000000
contrast, 0, 0.189800,0.000000,0.000000,0.000000
contrast, 5, 0.229400,0.000010,1.000000,10.000000
contrast, 100, 0.732600,0.000010,1.000000,10.000000
defocus_blur, 0, 0.512200,0.000000,0.000000,0.000000
defocus_blur, 5, 0.680700,0.000010,1.000000,10.000000
defocus_blur, 100, 0.812000,0.000010,1.000000,10.000000
elastic_transform, 0, 0.711400,0.000000,0.000000,0.000000
elastic_transform, 5, 0.691000,0.000010,1.000000,10.000000
elastic_transform, 100, 0.724500,0.000010,1.000000,10.000000
fog, 0, 0.482800,0.000000,0.000000,0.000000
fog, 5, 0.660800,0.000010,1.000000,10.000000
fog, 100, 0.729600,0.000010,1.000000,10.000000
frost, 0, 0.671900,0.000000,0.000000,0.000000
frost, 5, 0.732500,0.000010,1.000000,10.000000
frost, 100, 0.739100,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.581300,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.690500,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.729000,0.000010,1.000000,10.000000
glass_blur, 0, 0.592000,0.000000,0.000000,0.000000
glass_blur, 5, 0.636000,0.000010,1.000000,10.000000
glass_blur, 100, 0.625700,0.000010,1.000000,10.000000
impulse_noise, 0, 0.370900,0.000000,0.000000,0.000000
impulse_noise, 5, 0.578600,0.000010,1.000000,10.000000
impulse_noise, 100, 0.601900,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.795200,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.785000,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.780900,0.000010,1.000000,10.000000
motion_blur, 0, 0.580100,0.000000,0.000000,0.000000
motion_blur, 5, 0.732100,0.000010,1.000000,10.000000
motion_blur, 100, 0.750800,0.000010,1.000000,10.000000
pixelate, 0, 0.665600,0.000000,0.000000,0.000000
pixelate, 5, 0.756500,0.000010,1.000000,10.000000
pixelate, 100, 0.761200,0.000010,1.000000,10.000000
shot_noise, 0, 0.609600,0.000000,0.000000,0.000000
shot_noise, 5, 0.736700,0.000010,1.000000,10.000000
shot_noise, 100, 0.737900,0.000010,1.000000,10.000000
snow, 0, 0.727000,0.000000,0.000000,0.000000
snow, 5, 0.768100,0.000010,1.000000,10.000000
snow, 100, 0.752200,0.000010,1.000000,10.000000
zoom_blur, 0, 0.576200,0.000000,0.000000,0.000000
zoom_blur, 5, 0.695300,0.000010,1.000000,10.000000
zoom_blur, 100, 0.778200,0.000010,1.000000,10.000000
