noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.801700,0.000000,0.000000,0.000000
brightness, 5, 0.831900,0.000010,1.000000,10.000000
brightness, 100, 0.834700,0.000010,1.000000,10.000000
contrast, 0, 0.183700,0.000000,0.000000,0.000000
contrast, 5, 0.401000,0.000010,1.000000,10.000000
contrast, 100, 0.742400,0.000010,1.000000,10.000000
defocus_blur, 0, 0.514500,0.000000,0.000000,0.000000
defocus_blur, 5, 0.693900,0.000010,1.000000,10.000000
defocus_blur, 100, 0.812200,0.000010,1.000000,10.000000
elastic_transform, 0, 0.714100,0.000000,0.000000,0.000000
elastic_transform, 5, 0.722400,0.000010,1.000000,10.000000
elastic_transform, 100, 0.722900,0.000010,1.000000,10.000000
fog, 0, 0.485500,0.000000,0.000000,0.000000
fog, 5, 0.603700,0.000010,1.000000,10.000000
fog, 100, 0.734000,0.000010,1.000000,10.000000
frost, 0, 0.678800,0.000000,0.000000,0.000000
frost, 5, 0.755300,0.000010,1.000000,10.000000
frost, 100, 0.753300,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.589100,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.720300,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.725800,0.000010,1.000000,10.000000
glass_blur, 0, 0.601000,0.000000,0.000000,0.000000
glass_blur, 5, 0.634000,0.000010,1.000000,10.000000
glass_blur, 100, 0.616900,0.000010,1.000000,10.000000
impulse_noise, 0, 0.381400,0.000000,0.000000,0.000000
impulse_noise, 5, 0.586600,0.000010,1.000000,10.000000
impulse_noise, 100, 0.603900,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.791700,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.788900,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.784100,0.000010,1.000000,10.000000
motion_blur, 0, 0.586700,0.000000,0.000000,0.000000
motion_blur, 5, 0.637000,0.000010,1.000000,10.000000
motion_blur, 100, 0.760800,0.000010,1.000000,10.000000
pixelate, 0, 0.646700,0.000000,0.000000,0.000000
pixelate, 5, 0.757500,0.000010,1.000000,10.000000
pixelate, 100, 0.772000,0.000010,1.000000,10.000000
shot_noise, 0, 0.618600,0.000000,0.000000,0.000000
shot_noise, 5, 0.715500,0.000010,1.000000,10.000000
shot_noise, 100, 0.743700,0.000010,1.000000,10.000000
snow, 0, 0.723600,0.000000,0.000000,0.000000
snow, 5, 0.750600,0.000010,1.000000,10.000000
snow, 100, 0.750800,0.000010,1.000000,10.000000
zoom_blur, 0, 0.582500,0.000000,0.000000,0.000000
zoom_blur, 5, 0.623200,0.000010,1.000000,10.000000
zoom_blur, 100, 0.775900,0.000010,1.000000,10.000000
